b6643250-9b0b-446e-b950-bea0183ac59d;zéro;null;Il a zéro point.;6;Nombres;Zahlen
4a864a64-1b97-4001-b373-e9645b7c5c2a;un;eins;Un enfant joue dehors.;6;Nombres;Zahlen
cd190083-3c7b-4486-9cd6-42c0d5c242e7;deux;zwei;J’ai deux stylos.;6;Nombres;Zahlen
6d4769b4-886b-48fa-a58a-679e921d9f1d;trois;drei;Trois amis arrivent.;6;Nombres;Zahlen
d95201a3-5adf-412d-9e18-bfb02ac890c0;quatre;vier;Elle a quatre chats.;6;Nombres;Zahlen
63d7d0eb-261c-4642-8ccf-efd5e47bdf3d;cinq;fünf;Cinq minutes plus tard…;6;Nombres;Zahlen
7ec7d4a4-a86c-4c97-8707-eb1d65f024b0;six;sechs;Le film dure six heures.;6;Nombres;Zahlen
441a6c05-6027-4fc6-b77e-c4fc74463e49;sept;sieben;Sept élèves sont absents.;6;Nombres;Zahlen
ac827988-63ce-4cb0-a2f8-d2a9686cba5b;huit;acht;Huit personnes attendent.;6;Nombres;Zahlen
a3a61db3-7d25-4590-9c27-b0274c7ab0cc;neuf;neun;Il est neuf heures.;6;Nombres;Zahlen
16a433d4-0af1-4349-866a-23812e82bddd;dix;zehn;Dix euros, s’il vous plaît.;6;Nombres;Zahlen
904406c4-2bb5-4134-9b6f-c6e6df7b0996;onze;elf;Onze joueurs sont prêts.;6;Nombres;Zahlen
6b997edd-f74b-4cd3-b334-fad1b15ea23a;douze;zwölf;Douze mois dans l’année.;6;Nombres;Zahlen
2f96d0ee-da59-45f6-b442-26a944cc6e66;treize;dreizehn;Treize kilomètres à pied.;6;Nombres;Zahlen
4f01da34-daa5-4203-a1f3-21cc38b08fd8;quatorze;vierzehn;Quatorze jours de vacances.;6;Nombres;Zahlen
16bcb8c9-f43a-4362-8fb1-732dbe463da9;quinze;fünfzehn;Quinze minutes de pause.;6;Nombres;Zahlen
e9048595-a4f6-43fd-aeef-422424fc5ec5;seize;sechzehn;Seize élèves participent.;6;Nombres;Zahlen
509bb93d-3cf5-4728-b0fd-ca45c1876010;dix-sept;siebzehn;Il a dix-sept ans.;6;Nombres;Zahlen
6ecd971d-cc2a-4ebe-9402-1463250bd56e;dix-huit;achtzehn;Dix-huit questions au test.;6;Nombres;Zahlen
fde112b9-66fd-47b9-a06b-fe00e2785b70;dix-neuf;neunzehn;Dix-neuf euros, c’est trop.;6;Nombres;Zahlen
2b02b6ee-ee59-4c99-a814-7b4fb9e47d2e;vingt;zwanzig;Vingt personnes sont venues.;6;Nombres;Zahlen
f750abce-07f2-48d7-be5b-2c936ee4ef24;vingt-et-un;einundzwanzig;Vingt-et-un points au match.;6;Nombres;Zahlen
b2222778-4a7d-4623-bb64-91a3c7e5bf1e;vingt-deux;zweiundzwanzig;Vingt-deux élèves en classe.;6;Nombres;Zahlen
db758b7b-3568-4640-8bfb-cac74efc7463;vingt-trois;dreiundzwanzig;Vingt-trois livres lus.;6;Nombres;Zahlen
6359a410-f263-4929-b1b2-bf0cd188d053;vingt-quatre;vierundzwanzig;Vingt-quatre heures par jour.;6;Nombres;Zahlen
291a7e73-93a7-4fb3-b330-d9b8036f97a2;vingt-cinq;fünfundzwanzig;Vingt-cinq euros pour le billet.;6;Nombres;Zahlen
dd367e23-5ec3-4194-8dc6-bfd4e2ceb917;vingt-six;sechsundzwanzig;Vingt-six questions.;6;Nombres;Zahlen
5d37fe0d-15de-4692-97cc-174f359a1b01;vingt-sept;siebenundzwanzig;Vingt-sept élèves.;6;Nombres;Zahlen
21cfb361-9756-4543-8d4c-b047f2bf4510;vingt-huit;achtundzwanzig;Vingt-huit points.;6;Nombres;Zahlen
0fe549dc-81af-41b2-81e9-f72a1e531e13;vingt-neuf;neunundzwanzig;Vingt-neuf minutes.;6;Nombres;Zahlen
17e485f9-356e-47d6-82ee-c54cf562d009;trente;dreißig;Trente secondes.;6;Nombres;Zahlen
ae41ac2d-6d8d-4fa8-9a47-720c9a4564b8;trente-et-un;einunddreißig;Trente-et-un jours en janvier.;6;Nombres;Zahlen
63a0ce03-684f-4661-b5df-f703b1a1e206;quarante;vierzig;Quarante élèves.;6;Nombres;Zahlen
6a79b084-616f-4b09-94df-5f4fd2426db9;cinquante;fünfzig;Cinquante pour cent.;6;Nombres;Zahlen
412b552f-6456-4ff4-807a-b3545807d9a7;soixante;sechzig;Soixante kilomètres.;6;Nombres;Zahlen
c394be48-4d75-4d3f-ac48-b64b328091b7;soixante-et-un;einundsechzig;Soixante-et-un points.;6;Nombres;Zahlen
7c91dc88-2324-42ec-9301-293ae29fbea1;soixante-dix;siebzig;Soixante-dix euros.;6;Nombres;Zahlen
01799a0f-f232-4b10-b3b7-006e744b472f;soixante-et-onze;einundsiebzig;Soixante-et-onze minutes.;6;Nombres;Zahlen
dfd86c3f-1dfd-42f3-92cc-a01d70cd5565;soixante-douze;zweiundsiebzig;Soixante-douze élèves.;6;Nombres;Zahlen
f43e32a5-e546-4031-90a4-37bc725df8aa;soixante-treize;dreiundsiebzig;Soixante-treize pages.;6;Nombres;Zahlen
a2486656-56ec-455d-8709-64ba8df0d3a2;soixante-quatorze;vierundsiebzig;Soixante-quatorze ans.;6;Nombres;Zahlen
7fdc2f5e-df09-4529-b815-ce2ca97fc123;soixante-quinze;fünfundsiebzig;Soixante-quinze pour cent.;6;Nombres;Zahlen
fbeef96c-6280-4360-ac97-f2f81f078441;soixante-seize;sechsundsiebzig;Soixante-seize kilomètres.;6;Nombres;Zahlen
499f1daa-2ac7-4b8a-869c-cb2688ae856b;soixante-dix-sept;siebenundsiebzig;Soixante-dix-sept élèves.;6;Nombres;Zahlen
cb9cb7a0-b030-4154-a7e0-98d5ec9263a5;soixante-dix-huit;achtundsiebzig;Soixante-dix-huit points.;6;Nombres;Zahlen
02e8e738-60e3-4907-be69-bff7f4b83e3f;soixante-dix-neuf;neunundsiebzig;Soixante-dix-neuf euros.;6;Nombres;Zahlen
a5cd6a56-4eda-4ad2-9213-a5606868c8c5;quatre-vingts;achtzig;Quatre-vingts personnes.;6;Nombres;Zahlen
de8cd73b-a0cf-4758-a635-19a040d8ed92;quatre-vingt-un;einundachtzig;Quatre-vingt-un élèves.;6;Nombres;Zahlen
ae53f3b5-e70b-481e-bae1-217a5d59cc94;quatre-vingt-dix;neunzig;Quatre-vingt-dix minutes.;6;Nombres;Zahlen
55a5760f-a457-406c-b6af-7360f23dc5ce;quatre-vingt-onze;einundneunzig;Quatre-vingt-onze pages.;6;Nombres;Zahlen
2a9842f0-5cde-4e59-ba5d-708df44447bb;cent;hundert;Cent ans d’histoire.;6;Nombres;Zahlen
45413585-3a42-4d51-acb5-4d79bd1b3298;deux cents;zweihundert;Deux cents mètres.;6;Nombres;Zahlen
e92186c3-dbdd-4ce8-9bb9-d4dcd8d82094;mille;tausend;Mille habitants.;6;Nombres;Zahlen
22b87a9d-dde4-469b-ad48-0b3513ccf34b;un hôpital;Krankenhaus;Il travaille à l’hôpital.;6;Banques de mots;Ville / Quartier
26fbb6c3-a7e5-46fb-8f1d-d2bd96a6d56d;un pont;Brücke;Le pont traverse la rivière.;6;Banques de mots;Ville / Quartier
94c00165-7aef-4582-b2bb-2868220f408f;une rivière;Fluss;La rivière est très calme.;6;Banques de mots;Ville / Quartier
94f51bfb-6608-463d-8576-83e3fb4379c4;une bibliothèque;Bibliothek;Je vais à la bibliothèque.;6;Banques de mots;Ville / Quartier
6c428c16-0ee7-45d7-b567-48c060097f46;un centre culturel;Kulturzentrum;Le centre culturel organise un concert.;6;Banques de mots;Ville / Quartier
a894d550-dba3-4917-b4a3-7105b73f379f;un immeuble;Wohnhaus;Ils habitent dans un immeuble moderne.;6;Banques de mots;Ville / Quartier
2aafd6bd-38ba-4065-9b7a-95b5c00fb5f4;un lac;See;Le lac est magnifique.;6;Banques de mots;Ville / Quartier
458ddac1-3c02-4814-aaaa-4f48d68a6ab3;un port;Hafen;Le port est très grand.;6;Banques de mots;Ville / Quartier
87feb664-22e1-4ee7-b886-e16d71c57f17;une maison;Haus;C’est une grande maison.;6;Banques de mots;Ville / Quartier
a49f1af1-7575-4fae-a692-7778da9c60e6;une église;Kirche;L’église est ancienne.;6;Banques de mots;Ville / Quartier
541ca51b-d5a6-42b8-bb2d-5814d0fe99e9;une mosquée;Moschee;La mosquée est près du parc.;6;Banques de mots;Ville / Quartier
