fcc23ac8-f4e2-469e-aa8a-047a25d43879;How to …;Wie man …;How to be polite.;5;AC 1;Across Cultures 1 – How to be polite in English
024db598-d1f8-4cf7-9c36-dcd4f05d3c14;to visit;besuchen;We visit London.;5;AC 1;Across Cultures 1 – How to be polite in English
b814c3d4-3e87-4724-aefa-fc7755f01b85;important;wichtig;This is important.;5;AC 1;Across Cultures 1 – How to be polite in English
1faba6f5-411d-4645-8d50-377277e53320;these;diese;These are my books.;5;AC 1;Across Cultures 1 – How to be polite in English
7dd321c2-cecb-4f5b-9512-59ef4bf509b8;page;Seite;Look at page 10.;5;AC 1;Across Cultures 1 – How to be polite in English
235c4c9e-44c3-4d80-8a20-5be79794dcad;what to …;was man …;What to do now.;5;AC 1;Across Cultures 1 – How to be polite in English
f8f9e2c1-f29f-483d-aaf7-f1c7828fc0ab;English‑speaking;englischsprachig;English‑speaking countries.;5;AC 1;Across Cultures 1 – How to be polite in English
2d3ee783-c91a-42da-a693-176354abb2a0;warm‑up;Aufwärmübung;We do a warm‑up.;5;AC 1;Across Cultures 1 – How to be polite in English
69083998-098b-46a3-916b-295b6f89de6c;smile;Lächeln;She has a nice smile.;5;AC 1;Across Cultures 1 – How to be polite in English
692f60ba-4bdc-411a-90d4-303dd4e42038;Excuse me …;Entschuldigung;Excuse me, please.;5;AC 1;Across Cultures 1 – How to be polite in English
3bd9af93-ee40-489c-8b41-e1a923c4a480;of course;natürlich;Of course you can.;5;AC 1;Across Cultures 1 – How to be polite in English
1ea11a6b-7e16-4c28-bd59-2afceb25ac70;to have (a sweet);nehmen;I have a sweet.;5;AC 1;Across Cultures 1 – How to be polite in English
055a2b56-4682-46f1-93b1-59319626f015;You're welcome.;Bitte schön;You're welcome.;5;AC 1;Across Cultures 1 – How to be polite in English
37a8b2f2-064b-4d9e-bf65-685a28fc9123;lemonade;Limonade;I drink lemonade.;5;AC 1;Across Cultures 1 – How to be polite in English
2ac3fdf5-94d1-43ca-9b1d-b6e622ba6101;timetable;Stundenplan;Here is my timetable.;5;AC 1;Across Cultures 1 – How to be polite in English
4112a17b-3395-40ec-94ae-d77e377d52f2;to be in the way;im Weg sein;You are in the way.;5;AC 1;Across Cultures 1 – How to be polite in English
c9d71bb6-3aaa-43d5-aec5-68ad94bb86d2;way;Weg;This is the way.;5;AC 1;Across Cultures 1 – How to be polite in English
f6188649-b08e-4c19-bb61-428e51870be1;bus station;Busbahnhof;The bus station is big.;5;AC 1;Across Cultures 1 – How to be polite in English
33e35857-7174-4690-8099-ec459c7f2b36;person;Person;One person is missing.;5;AC 1;Across Cultures 1 – How to be polite in English
ccd63e61-6276-4396-9157-45655b476c72;box;Kiste;The box is heavy.;5;AC 1;Across Cultures 1 – How to be polite in English
